street,streetLabel,namedAfter,namedAfterLabel,namedAfterDescription,genderLabel,birthYear,deathYear,occupationLabel,nationalityLabel
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,médico,Imperio ruso
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,poeta,Imperio ruso
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,inventor,Imperio ruso
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,traductor,Imperio ruso
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,médico-escritor,Imperio ruso
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,esperantista,Imperio ruso
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,oftalmólogo,Imperio ruso
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,filólogo,Imperio ruso
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,lingüista,Imperio ruso
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,traductor de la Biblia,Imperio ruso
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,esperantólogo,Imperio ruso
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,médico,Regencia de Polonia
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,poeta,Regencia de Polonia
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,inventor,Regencia de Polonia
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,traductor,Regencia de Polonia
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,médico-escritor,Regencia de Polonia
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,esperantista,Regencia de Polonia
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,oftalmólogo,Regencia de Polonia
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,filólogo,Regencia de Polonia
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,lingüista,Regencia de Polonia
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,traductor de la Biblia,Regencia de Polonia
http://www.wikidata.org/entity/Q135246670,Q135246670,http://www.wikidata.org/entity/Q11758,L. L. Zamenhof,"oftalmólogo polaco, creador del idioma esperanto",masculino,1859,1917,esperantólogo,Regencia de Polonia
http://www.wikidata.org/entity/Q5714182,Avenida de Andalucía,http://www.wikidata.org/entity/Q5783,Andalucía,comunidad autónoma de España,,,,,
http://www.wikidata.org/entity/Q26736141,Avenida de Portugal,http://www.wikidata.org/entity/Q45,Portugal,país de Europa del Sur,,,,,
http://www.wikidata.org/entity/Q29405114,Avenida de las Águilas,http://www.wikidata.org/entity/Q14157935,Joaquín Fanjul,militar y político español (1880-1936),masculino,1880,1936,militar,España
http://www.wikidata.org/entity/Q29405114,Avenida de las Águilas,http://www.wikidata.org/entity/Q14157935,Joaquín Fanjul,militar y político español (1880-1936),masculino,1880,1936,político,España
http://www.wikidata.org/entity/Q29405114,Avenida de las Águilas,http://www.wikidata.org/entity/Q14157935,Joaquín Fanjul,militar y político español (1880-1936),masculino,1880,1936,autor,España
http://www.wikidata.org/entity/Q20439963,Calle Joaquín Turina,http://www.wikidata.org/entity/Q318077,Joaquín Turina,compositor español,masculino,1882,1949,compositor,España
http://www.wikidata.org/entity/Q20439963,Calle Joaquín Turina,http://www.wikidata.org/entity/Q318077,Joaquín Turina,compositor español,masculino,1882,1949,director de orquesta,España
http://www.wikidata.org/entity/Q20439963,Calle Joaquín Turina,http://www.wikidata.org/entity/Q318077,Joaquín Turina,compositor español,masculino,1882,1949,pianista,España
http://www.wikidata.org/entity/Q20439963,Calle Joaquín Turina,http://www.wikidata.org/entity/Q318077,Joaquín Turina,compositor español,masculino,1882,1949,profesor universitario,España
http://www.wikidata.org/entity/Q20439963,Calle Joaquín Turina,http://www.wikidata.org/entity/Q318077,Joaquín Turina,compositor español,masculino,1882,1949,musicólogo,España
http://www.wikidata.org/entity/Q20439963,Calle Joaquín Turina,http://www.wikidata.org/entity/Q318077,Joaquín Turina,compositor español,masculino,1882,1949,compositor de música clásica,España
http://www.wikidata.org/entity/Q27031559,Calle de Francisco Ricci,http://www.wikidata.org/entity/Q939968,Francisco Rizi,pintor barroco español,masculino,1614,1685,artista,España
http://www.wikidata.org/entity/Q27031559,Calle de Francisco Ricci,http://www.wikidata.org/entity/Q939968,Francisco Rizi,pintor barroco español,masculino,1614,1685,pintor,España
http://www.wikidata.org/entity/Q27031559,Calle de Francisco Ricci,http://www.wikidata.org/entity/Q939968,Francisco Rizi,pintor barroco español,masculino,1614,1685,escenógrafo,España
http://www.wikidata.org/entity/Q26810988,Calle de Francos Rodríguez,http://www.wikidata.org/entity/Q5846831,José Francos Rodríguez,político y periodista español (1862-1931),masculino,1862,1931,escritor,España
http://www.wikidata.org/entity/Q26810988,Calle de Francos Rodríguez,http://www.wikidata.org/entity/Q5846831,José Francos Rodríguez,político y periodista español (1862-1931),masculino,1862,1931,escritor,España
http://www.wikidata.org/entity/Q26810988,Calle de Francos Rodríguez,http://www.wikidata.org/entity/Q5846831,José Francos Rodríguez,político y periodista español (1862-1931),masculino,1862,1931,médico,España
http://www.wikidata.org/entity/Q26810988,Calle de Francos Rodríguez,http://www.wikidata.org/entity/Q5846831,José Francos Rodríguez,político y periodista español (1862-1931),masculino,1862,1931,médico,España
http://www.wikidata.org/entity/Q26810988,Calle de Francos Rodríguez,http://www.wikidata.org/entity/Q5846831,José Francos Rodríguez,político y periodista español (1862-1931),masculino,1862,1931,político,España
http://www.wikidata.org/entity/Q26810988,Calle de Francos Rodríguez,http://www.wikidata.org/entity/Q5846831,José Francos Rodríguez,político y periodista español (1862-1931),masculino,1862,1931,político,España
http://www.wikidata.org/entity/Q26810988,Calle de Francos Rodríguez,http://www.wikidata.org/entity/Q5846831,José Francos Rodríguez,político y periodista español (1862-1931),masculino,1862,1931,periodista,España
http://www.wikidata.org/entity/Q26810988,Calle de Francos Rodríguez,http://www.wikidata.org/entity/Q5846831,José Francos Rodríguez,político y periodista español (1862-1931),masculino,1862,1931,periodista,España
http://www.wikidata.org/entity/Q105624986,Calle de Ginzo de Limia,http://www.wikidata.org/entity/Q918637,Ginzo de Limia,"municipio de la provincia de Orense, España",,,,,
http://www.wikidata.org/entity/Q29908353,Calle de Guillermo Rovirosa,http://www.wikidata.org/entity/Q5699529,Antonio Rivera Ramírez,abogado español,masculino,1916,1936,abogado,España
http://www.wikidata.org/entity/Q29908353,Calle de Guillermo Rovirosa,http://www.wikidata.org/entity/Q5408637,Guillermo Rovirosa,sindicalista español,masculino,1897,1964,sindicalista,España
http://www.wikidata.org/entity/Q29908353,Calle de Guillermo Rovirosa,http://www.wikidata.org/entity/Q5408637,Guillermo Rovirosa,sindicalista español,masculino,1897,1964,sindicalista,España
http://www.wikidata.org/entity/Q27048291,Calle de Mantuano,http://www.wikidata.org/entity/Q27048295,Pedro Mantuano,autor español,masculino,1585,1656,escritor,España
http://www.wikidata.org/entity/Q27048291,Calle de Mantuano,http://www.wikidata.org/entity/Q27048295,Pedro Mantuano,autor español,masculino,1585,1656,bibliotecario,España
http://www.wikidata.org/entity/Q26832655,Calle de Ofelia Nieto,http://www.wikidata.org/entity/Q6049167,Ofelia Nieto,soprano española,femenino,1898,1931,cantante de ópera,España
http://www.wikidata.org/entity/Q26832655,Calle de Ofelia Nieto,http://www.wikidata.org/entity/Q6049167,Ofelia Nieto,soprano española,femenino,1898,1931,cantante de ópera,España
http://www.wikidata.org/entity/Q63978715,Calle de Santa Polonia,http://www.wikidata.org/entity/Q232427,Apolonia de Alejandría,mártir y santa cristiana,femenino,150,249,,
http://www.wikidata.org/entity/Q20031523,Calle de Velázquez,http://www.wikidata.org/entity/Q297,Diego Velázquez,pintor español,masculino,1599,1660,artista,España
http://www.wikidata.org/entity/Q20031523,Calle de Velázquez,http://www.wikidata.org/entity/Q297,Diego Velázquez,pintor español,masculino,1599,1660,pintor,España
http://www.wikidata.org/entity/Q20031523,Calle de Velázquez,http://www.wikidata.org/entity/Q297,Diego Velázquez,pintor español,masculino,1599,1660,artista visual,España
http://www.wikidata.org/entity/Q26831172,Calle de Ventura de la Vega,http://www.wikidata.org/entity/Q353263,Ventura de la Vega,escritor y dramaturgo argentino,masculino,1807,1865,escritor,Argentina
http://www.wikidata.org/entity/Q26831172,Calle de Ventura de la Vega,http://www.wikidata.org/entity/Q353263,Ventura de la Vega,escritor y dramaturgo argentino,masculino,1807,1865,poeta,Argentina
http://www.wikidata.org/entity/Q26831172,Calle de Ventura de la Vega,http://www.wikidata.org/entity/Q353263,Ventura de la Vega,escritor y dramaturgo argentino,masculino,1807,1865,dramaturgo,Argentina
http://www.wikidata.org/entity/Q26831172,Calle de Ventura de la Vega,http://www.wikidata.org/entity/Q353263,Ventura de la Vega,escritor y dramaturgo argentino,masculino,1807,1865,libretista,Argentina
http://www.wikidata.org/entity/Q42155518,Calle del Amor de Dios,http://www.wikidata.org/entity/Q345,Virgen María,madre de Jesús de Nazaret,femenino,-17,48,costurera,http://www.wikidata.org/.well-known/genid/4837477512a92ed298b80a13b79187b3
http://www.wikidata.org/entity/Q27243768,Calle del Arcipreste de Hita,http://www.wikidata.org/entity/Q434597,"Juan Ruiz, Arcipreste de Hita",escritor y clérigo español,masculino,1283,1350,escritor,Corona de Castilla
http://www.wikidata.org/entity/Q27243768,Calle del Arcipreste de Hita,http://www.wikidata.org/entity/Q434597,"Juan Ruiz, Arcipreste de Hita",escritor y clérigo español,masculino,1283,1350,poeta,Corona de Castilla
http://www.wikidata.org/entity/Q27243768,Calle del Arcipreste de Hita,http://www.wikidata.org/entity/Q434597,"Juan Ruiz, Arcipreste de Hita",escritor y clérigo español,masculino,1283,1350,sacerdote católico,Corona de Castilla
http://www.wikidata.org/entity/Q42767177,Calle del Marqués de Casa Riera,http://www.wikidata.org/entity/Q16600178,Marquesado de Casa Riera,,,,,,
http://www.wikidata.org/entity/Q28662545,Calle del Piamonte,http://www.wikidata.org/entity/Q1216,Piamonte,región nordoccidental de Italia,,,,,
http://www.wikidata.org/entity/Q5741020,Calle del Príncipe de Vergara,http://www.wikidata.org/entity/Q434529,Baldomero Espartero,general y político español (1793-1879),masculino,1793,1879,militar,España
http://www.wikidata.org/entity/Q5741020,Calle del Príncipe de Vergara,http://www.wikidata.org/entity/Q434529,Baldomero Espartero,general y político español (1793-1879),masculino,1793,1879,político,España
http://www.wikidata.org/entity/Q5741020,Calle del Príncipe de Vergara,http://www.wikidata.org/entity/Q434529,Baldomero Espartero,general y político español (1793-1879),masculino,1793,1879,regente,España
http://www.wikidata.org/entity/Q5741020,Calle del Príncipe de Vergara,http://www.wikidata.org/entity/Q434529,Baldomero Espartero,general y político español (1793-1879),masculino,1793,1879,soldado,España
http://www.wikidata.org/entity/Q24526469,Carrera de San Francisco,http://www.wikidata.org/entity/Q2605813,San Francisco de Asís,ópera de Olivier Messiaen,,,,,
http://www.wikidata.org/entity/Q6065308,Pasaje de Matheu,http://www.wikidata.org/entity/Q5993736,Manuel Matheu,empresario español,masculino,,,empresario,España
http://www.wikidata.org/entity/Q28028495,Travesía de la Cruz Verde,http://www.wikidata.org/entity/Q27055280,calle de la Cruz Verde,calle de Madrid,,,,,
http://www.wikidata.org/entity/Q27212874,avenida de Brasil,http://www.wikidata.org/entity/Q155,Brasil,país de América del Sur,,,,,
http://www.wikidata.org/entity/Q27137943,avenida de Concha Espina,http://www.wikidata.org/entity/Q3751269,Concha Espina,escritora española,femenino,1869,1955,escritor,España
http://www.wikidata.org/entity/Q27137943,avenida de Concha Espina,http://www.wikidata.org/entity/Q3751269,Concha Espina,escritora española,femenino,1869,1955,poeta,España
http://www.wikidata.org/entity/Q27137943,avenida de Concha Espina,http://www.wikidata.org/entity/Q3751269,Concha Espina,escritora española,femenino,1869,1955,periodista,España
http://www.wikidata.org/entity/Q27137943,avenida de Concha Espina,http://www.wikidata.org/entity/Q3751269,Concha Espina,escritora española,femenino,1869,1955,novelista,España
http://www.wikidata.org/entity/Q27137943,avenida de Concha Espina,http://www.wikidata.org/entity/Q3751269,Concha Espina,escritora española,femenino,1869,1955,escritor de cuentos,España
http://www.wikidata.org/entity/Q27268566,avenida de Francisco Pi y Margall,http://www.wikidata.org/entity/Q450271,Francisco Pi y Margall,político y escritor español,masculino,1824,1901,escritor,España
http://www.wikidata.org/entity/Q27268566,avenida de Francisco Pi y Margall,http://www.wikidata.org/entity/Q450271,Francisco Pi y Margall,político y escritor español,masculino,1824,1901,abogado,España
http://www.wikidata.org/entity/Q27268566,avenida de Francisco Pi y Margall,http://www.wikidata.org/entity/Q450271,Francisco Pi y Margall,político y escritor español,masculino,1824,1901,político,España
http://www.wikidata.org/entity/Q27268566,avenida de Francisco Pi y Margall,http://www.wikidata.org/entity/Q450271,Francisco Pi y Margall,político y escritor español,masculino,1824,1901,historiador,España
http://www.wikidata.org/entity/Q27268566,avenida de Francisco Pi y Margall,http://www.wikidata.org/entity/Q450271,Francisco Pi y Margall,político y escritor español,masculino,1824,1901,esperantista,España
http://www.wikidata.org/entity/Q27268566,avenida de Francisco Pi y Margall,http://www.wikidata.org/entity/Q450271,Francisco Pi y Margall,político y escritor español,masculino,1824,1901,periodista,España
http://www.wikidata.org/entity/Q27268566,avenida de Francisco Pi y Margall,http://www.wikidata.org/entity/Q450271,Francisco Pi y Margall,político y escritor español,masculino,1824,1901,filósofo,España
http://www.wikidata.org/entity/Q27268566,avenida de Francisco Pi y Margall,http://www.wikidata.org/entity/Q450271,Francisco Pi y Margall,político y escritor español,masculino,1824,1901,orador,España
http://www.wikidata.org/entity/Q28936960,avenida de Menéndez Pelayo,http://www.wikidata.org/entity/Q716799,Marcelino Menéndez y Pelayo,erudito español,masculino,1856,1912,escritor,España
http://www.wikidata.org/entity/Q28936960,avenida de Menéndez Pelayo,http://www.wikidata.org/entity/Q716799,Marcelino Menéndez y Pelayo,erudito español,masculino,1856,1912,político,España
http://www.wikidata.org/entity/Q28936960,avenida de Menéndez Pelayo,http://www.wikidata.org/entity/Q716799,Marcelino Menéndez y Pelayo,erudito español,masculino,1856,1912,bibliotecario,España
http://www.wikidata.org/entity/Q28936960,avenida de Menéndez Pelayo,http://www.wikidata.org/entity/Q716799,Marcelino Menéndez y Pelayo,erudito español,masculino,1856,1912,historiador,España
http://www.wikidata.org/entity/Q28936960,avenida de Menéndez Pelayo,http://www.wikidata.org/entity/Q716799,Marcelino Menéndez y Pelayo,erudito español,masculino,1856,1912,biógrafo,España
http://www.wikidata.org/entity/Q28936960,avenida de Menéndez Pelayo,http://www.wikidata.org/entity/Q716799,Marcelino Menéndez y Pelayo,erudito español,masculino,1856,1912,profesor universitario,España
http://www.wikidata.org/entity/Q28936960,avenida de Menéndez Pelayo,http://www.wikidata.org/entity/Q716799,Marcelino Menéndez y Pelayo,erudito español,masculino,1856,1912,crítico literario,España
http://www.wikidata.org/entity/Q28936960,avenida de Menéndez Pelayo,http://www.wikidata.org/entity/Q716799,Marcelino Menéndez y Pelayo,erudito español,masculino,1856,1912,historiador de la literatura,España
http://www.wikidata.org/entity/Q28972102,avenida de Niza,http://www.wikidata.org/entity/Q33959,Niza,ciudad de Francia,,,,,
http://www.wikidata.org/entity/Q28045035,avenida de Pablo Iglesias,http://www.wikidata.org/entity/Q450299,Pablo Iglesias Posse,"político y sindicalista español (1850-1925), fundador del PSOE",masculino,1850,1925,político,España
http://www.wikidata.org/entity/Q28045035,avenida de Pablo Iglesias,http://www.wikidata.org/entity/Q450299,Pablo Iglesias Posse,"político y sindicalista español (1850-1925), fundador del PSOE",masculino,1850,1925,sindicalista,España
http://www.wikidata.org/entity/Q63986285,avenida de Pablo Neruda,http://www.wikidata.org/entity/Q34189,Pablo Neruda,poeta y político chileno,masculino,1904,1973,escritor,Chile
http://www.wikidata.org/entity/Q63986285,avenida de Pablo Neruda,http://www.wikidata.org/entity/Q34189,Pablo Neruda,poeta y político chileno,masculino,1904,1973,poeta,Chile
http://www.wikidata.org/entity/Q63986285,avenida de Pablo Neruda,http://www.wikidata.org/entity/Q34189,Pablo Neruda,poeta y político chileno,masculino,1904,1973,político,Chile
http://www.wikidata.org/entity/Q63986285,avenida de Pablo Neruda,http://www.wikidata.org/entity/Q34189,Pablo Neruda,poeta y político chileno,masculino,1904,1973,diplomático,Chile
http://www.wikidata.org/entity/Q63986285,avenida de Pablo Neruda,http://www.wikidata.org/entity/Q34189,Pablo Neruda,poeta y político chileno,masculino,1904,1973,letrista,Chile
http://www.wikidata.org/entity/Q63986285,avenida de Pablo Neruda,http://www.wikidata.org/entity/Q34189,Pablo Neruda,poeta y político chileno,masculino,1904,1973,autobiógrafo,Chile
http://www.wikidata.org/entity/Q5714221,avenida de la Albufera,http://www.wikidata.org/entity/Q84165268,Albufera de Valencia,laguna costera,,,,,
http://www.wikidata.org/entity/Q5714227,avenida de la Ciudad de Barcelona,http://www.wikidata.org/entity/Q1492,Barcelona,"capital de Cataluña, España",,,,,
http://www.wikidata.org/entity/Q5714243,avenida de la Reina Victoria,http://www.wikidata.org/entity/Q160001,Victoria Eugenia de Battenberg,reina consorte de España,femenino,1887,1969,benefactor,Reino Unido
http://www.wikidata.org/entity/Q5714243,avenida de la Reina Victoria,http://www.wikidata.org/entity/Q160001,Victoria Eugenia de Battenberg,reina consorte de España,femenino,1887,1969,benefactor,Reino Unido de Gran Bretaña e Irlanda
http://www.wikidata.org/entity/Q26791531,avenida de los Reyes Católicos,http://www.wikidata.org/entity/Q186851,Reyes Católicos,denominación dada a Fernando II de Aragón e Isabel I de Castilla,,,,,
http://www.wikidata.org/entity/Q27556319,avenida del Cardenal Herrera Oria,http://www.wikidata.org/entity/Q251711,Ángel Herrera Oria,"periodista, jurista, político y sacerdote español",masculino,1886,1968,abogado,España
http://www.wikidata.org/entity/Q27556319,avenida del Cardenal Herrera Oria,http://www.wikidata.org/entity/Q251711,Ángel Herrera Oria,"periodista, jurista, político y sacerdote español",masculino,1886,1968,político,España
http://www.wikidata.org/entity/Q27556319,avenida del Cardenal Herrera Oria,http://www.wikidata.org/entity/Q251711,Ángel Herrera Oria,"periodista, jurista, político y sacerdote español",masculino,1886,1968,sacerdote católico,España
http://www.wikidata.org/entity/Q27556319,avenida del Cardenal Herrera Oria,http://www.wikidata.org/entity/Q251711,Ángel Herrera Oria,"periodista, jurista, político y sacerdote español",masculino,1886,1968,obispo católico,España
http://www.wikidata.org/entity/Q27556319,avenida del Cardenal Herrera Oria,http://www.wikidata.org/entity/Q251711,Ángel Herrera Oria,"periodista, jurista, político y sacerdote español",masculino,1886,1968,periodista,España
http://www.wikidata.org/entity/Q27556319,avenida del Cardenal Herrera Oria,http://www.wikidata.org/entity/Q251711,Ángel Herrera Oria,"periodista, jurista, político y sacerdote español",masculino,1886,1968,diácono católico,España
http://www.wikidata.org/entity/Q26821160,avenida del Doctor Federico Rubio y Galí,http://www.wikidata.org/entity/Q5857841,Federico Rubio y Galí,médico y político español,masculino,1827,1902,escritor,España
http://www.wikidata.org/entity/Q26821160,avenida del Doctor Federico Rubio y Galí,http://www.wikidata.org/entity/Q5857841,Federico Rubio y Galí,médico y político español,masculino,1827,1902,escritor,España
http://www.wikidata.org/entity/Q26821160,avenida del Doctor Federico Rubio y Galí,http://www.wikidata.org/entity/Q5857841,Federico Rubio y Galí,médico y político español,masculino,1827,1902,escritor,España
http://www.wikidata.org/entity/Q26821160,avenida del Doctor Federico Rubio y Galí,http://www.wikidata.org/entity/Q5857841,Federico Rubio y Galí,médico y político español,masculino,1827,1902,escritor,España
http://www.wikidata.org/entity/Q26821160,avenida del Doctor Federico Rubio y Galí,http://www.wikidata.org/entity/Q5857841,Federico Rubio y Galí,médico y político español,masculino,1827,1902,médico,España
http://www.wikidata.org/entity/Q26821160,avenida del Doctor Federico Rubio y Galí,http://www.wikidata.org/entity/Q5857841,Federico Rubio y Galí,médico y político español,masculino,1827,1902,médico,España
http://www.wikidata.org/entity/Q26821160,avenida del Doctor Federico Rubio y Galí,http://www.wikidata.org/entity/Q5857841,Federico Rubio y Galí,médico y político español,masculino,1827,1902,médico,España
http://www.wikidata.org/entity/Q26821160,avenida del Doctor Federico Rubio y Galí,http://www.wikidata.org/entity/Q5857841,Federico Rubio y Galí,médico y político español,masculino,1827,1902,médico,España
http://www.wikidata.org/entity/Q26821160,avenida del Doctor Federico Rubio y Galí,http://www.wikidata.org/entity/Q5857841,Federico Rubio y Galí,médico y político español,masculino,1827,1902,político,España
http://www.wikidata.org/entity/Q26821160,avenida del Doctor Federico Rubio y Galí,http://www.wikidata.org/entity/Q5857841,Federico Rubio y Galí,médico y político español,masculino,1827,1902,político,España
http://www.wikidata.org/entity/Q26821160,avenida del Doctor Federico Rubio y Galí,http://www.wikidata.org/entity/Q5857841,Federico Rubio y Galí,médico y político español,masculino,1827,1902,político,España
http://www.wikidata.org/entity/Q26821160,avenida del Doctor Federico Rubio y Galí,http://www.wikidata.org/entity/Q5857841,Federico Rubio y Galí,médico y político español,masculino,1827,1902,político,España
http://www.wikidata.org/entity/Q26821160,avenida del Doctor Federico Rubio y Galí,http://www.wikidata.org/entity/Q5857841,Federico Rubio y Galí,médico y político español,masculino,1827,1902,diplomático,España
http://www.wikidata.org/entity/Q26821160,avenida del Doctor Federico Rubio y Galí,http://www.wikidata.org/entity/Q5857841,Federico Rubio y Galí,médico y político español,masculino,1827,1902,diplomático,España
http://www.wikidata.org/entity/Q26821160,avenida del Doctor Federico Rubio y Galí,http://www.wikidata.org/entity/Q5857841,Federico Rubio y Galí,médico y político español,masculino,1827,1902,diplomático,España
http://www.wikidata.org/entity/Q26821160,avenida del Doctor Federico Rubio y Galí,http://www.wikidata.org/entity/Q5857841,Federico Rubio y Galí,médico y político español,masculino,1827,1902,diplomático,España
http://www.wikidata.org/entity/Q26761632,avenida del General Perón,http://www.wikidata.org/entity/Q93330,Juan Domingo Perón,presidente de Argentina de 1946 a 1955 y de 1973 a 1974,masculino,1895,1974,político,Argentina
http://www.wikidata.org/entity/Q26761632,avenida del General Perón,http://www.wikidata.org/entity/Q93330,Juan Domingo Perón,presidente de Argentina de 1946 a 1955 y de 1973 a 1974,masculino,1895,1974,oficial militar,Argentina
http://www.wikidata.org/entity/Q27277343,avenida del Ingeniero Emilio Herrera,http://www.wikidata.org/entity/Q3052333,Emilio Herrera Linares,militar e ingeniero español,masculino,1879,1967,militar,España
http://www.wikidata.org/entity/Q27277343,avenida del Ingeniero Emilio Herrera,http://www.wikidata.org/entity/Q3052333,Emilio Herrera Linares,militar e ingeniero español,masculino,1879,1967,militar,España
http://www.wikidata.org/entity/Q27277343,avenida del Ingeniero Emilio Herrera,http://www.wikidata.org/entity/Q3052333,Emilio Herrera Linares,militar e ingeniero español,masculino,1879,1967,militar,España
http://www.wikidata.org/entity/Q27277343,avenida del Ingeniero Emilio Herrera,http://www.wikidata.org/entity/Q3052333,Emilio Herrera Linares,militar e ingeniero español,masculino,1879,1967,militar,España
http://www.wikidata.org/entity/Q27277343,avenida del Ingeniero Emilio Herrera,http://www.wikidata.org/entity/Q3052333,Emilio Herrera Linares,militar e ingeniero español,masculino,1879,1967,físico,España
http://www.wikidata.org/entity/Q27277343,avenida del Ingeniero Emilio Herrera,http://www.wikidata.org/entity/Q3052333,Emilio Herrera Linares,militar e ingeniero español,masculino,1879,1967,físico,España
http://www.wikidata.org/entity/Q27277343,avenida del Ingeniero Emilio Herrera,http://www.wikidata.org/entity/Q3052333,Emilio Herrera Linares,militar e ingeniero español,masculino,1879,1967,físico,España
http://www.wikidata.org/entity/Q27277343,avenida del Ingeniero Emilio Herrera,http://www.wikidata.org/entity/Q3052333,Emilio Herrera Linares,militar e ingeniero español,masculino,1879,1967,físico,España
http://www.wikidata.org/entity/Q27277343,avenida del Ingeniero Emilio Herrera,http://www.wikidata.org/entity/Q3052333,Emilio Herrera Linares,militar e ingeniero español,masculino,1879,1967,inventor,España
http://www.wikidata.org/entity/Q27277343,avenida del Ingeniero Emilio Herrera,http://www.wikidata.org/entity/Q3052333,Emilio Herrera Linares,militar e ingeniero español,masculino,1879,1967,inventor,España
http://www.wikidata.org/entity/Q27277343,avenida del Ingeniero Emilio Herrera,http://www.wikidata.org/entity/Q3052333,Emilio Herrera Linares,militar e ingeniero español,masculino,1879,1967,inventor,España
http://www.wikidata.org/entity/Q27277343,avenida del Ingeniero Emilio Herrera,http://www.wikidata.org/entity/Q3052333,Emilio Herrera Linares,militar e ingeniero español,masculino,1879,1967,inventor,España
http://www.wikidata.org/entity/Q27277343,avenida del Ingeniero Emilio Herrera,http://www.wikidata.org/entity/Q3052333,Emilio Herrera Linares,militar e ingeniero español,masculino,1879,1967,esperantista,España
http://www.wikidata.org/entity/Q27277343,avenida del Ingeniero Emilio Herrera,http://www.wikidata.org/entity/Q3052333,Emilio Herrera Linares,militar e ingeniero español,masculino,1879,1967,esperantista,España
http://www.wikidata.org/entity/Q27277343,avenida del Ingeniero Emilio Herrera,http://www.wikidata.org/entity/Q3052333,Emilio Herrera Linares,militar e ingeniero español,masculino,1879,1967,esperantista,España
http://www.wikidata.org/entity/Q27277343,avenida del Ingeniero Emilio Herrera,http://www.wikidata.org/entity/Q3052333,Emilio Herrera Linares,militar e ingeniero español,masculino,1879,1967,esperantista,España
